RISK_RATED_AREA_B,NCD_GRANTED_YEARS_B,RISK_RATED_AREA_C,SUM_INSURED_CONTENTS,NCD_GRANTED_YEARS_C,SPEC_SUM_INSURED,SPEC_ITEM_PREM,UNSPEC_HRP_PREM,BEDROOMS,ROOF_CONSTRUCTION,WALL_CONSTRUCTION,LISTED,MAX_DAYS_UNOCC,OWNERSHIP_TYPE,PAYING_GUESTS,PROP_TYPE,YEARBUILT,MTA_FAP,MTA_APRP,LAST_ANN_PREM_GROSS,Gen_CLAIM3YEARS,Gen_BUS_USE,Gen_AD_BUILDINGS,Gen_AD_CONTENTS,Gen_CONTENTS_COVER,Gen_BUILDINGS_COVER,Gen_P1_POLICY_REFUSED,Gen_P1_SEX,Gen_APPR_ALARM,Gen_APPR_LOCKS,Gen_FLOODING,Gen_NEIGH_WATCH,Gen_SAFE_INSTALLED,Gen_SEC_DISC_REQ,Gen_SUBSIDENCE,Gen_LEGAL_ADDON_PRE_REN,Gen_LEGAL_ADDON_POST_REN,Gen_HOME_EM_ADDON_PRE_REN,Gen_HOME_EM_ADDON_POST_REN,Gen_GARDEN_ADDON_PRE_REN,Gen_GARDEN_ADDON_POST_REN,Gen_KEYCARE_ADDON_PRE_REN,Gen_KEYCARE_ADDON_POST_REN,Gen_HP1_ADDON_PRE_REN,Gen_HP1_ADDON_POST_REN,Gen_HP2_ADDON_PRE_REN,Gen_HP2_ADDON_POST_REN,Gen_HP3_ADDON_PRE_REN,Gen_HP3_ADDON_POST_REN,Gen_MTA_FLAG,P1_EMP_STATUS_A,P1_EMP_STATUS_C,P1_EMP_STATUS_E,P1_EMP_STATUS_F,P1_EMP_STATUS_H,P1_EMP_STATUS_I,P1_EMP_STATUS_N,P1_EMP_STATUS_R,P1_EMP_STATUS_S,P1_EMP_STATUS_U,P1_EMP_STATUS_V,P1_MAR_STATUS_A,P1_MAR_STATUS_B,P1_MAR_STATUS_C,P1_MAR_STATUS_D,P1_MAR_STATUS_M,P1_MAR_STATUS_N,P1_MAR_STATUS_O,P1_MAR_STATUS_P,P1_MAR_STATUS_S,P1_MAR_STATUS_W,OCC_STATUS_HH,OCC_STATUS_LP,OCC_STATUS_OT,OCC_STATUS_PH,OCC_STATUS_UN,OCC_STATUS_WD,OCC_STATUS_WE,PAYMENT_METHOD_DD-Other,PAYMENT_METHOD_NonDD,PAYMENT_METHOD_PureDD,POL_STATUS_Cancelled,POL_STATUS_Lapsed,POL_STATUS_Live,POL_STATUS_Unknown
0,4,0,50000,7,0,0,0,4,11,15,3,0,8,0,10,1960,169.11,169.11,169.11,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,21,50000,7,0,0,0,3,11,15,3,0,3,0,4,1960,63.04,63.04,63.04,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,7,4,50000,7,0,0,0,2,11,15,3,0,8,0,9,1980,51.45,0,124.78,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12,6,6,50000,7,0,0,0,3,11,15,3,0,8,0,19,1960,199.81,199.81,199.81,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5,7,11,50000,7,0,0,19.82,3,11,15,3,0,3,0,10,1960,250.66,250.66,250.66,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,16,50000,7,0,0,0,2,11,15,3,0,8,0,1,1980,51.45,0,75.27,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,7,4,50000,7,0,0,14.86,3,11,15,3,0,8,0,2,1960,51.45,0,241.06,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,7,13,50000,7,0,0,0,3,11,15,3,0,8,0,10,1960,51.45,0,298.28,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,3,0,50000,3,0,0,37.25,4,11,15,3,0,3,0,10,1920,343.85,23.81,343.85,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,5,50000,4,0,0,0,2,11,15,3,0,8,0,25,1920,51.45,0,52.63,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,11,50000,7,0,0,0,2,11,15,3,0,12,0,48,1946,51.94,51.94,51.94,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
22,7,8,50000,7,13500,34.98,23.57,4,11,15,3,0,8,0,2,1960,453.5,453.5,453.5,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,7,14,50000,7,0,0,0,3,11,15,3,0,8,0,10,1920,186.73,186.73,186.73,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,10,50000,7,0,0,0,2,11,15,3,0,12,0,19,1960,184.64,184.64,184.64,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,15,50000,7,3300,31.91,23.58,2,11,15,3,0,8,0,48,2000,51.45,0,124.81,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,5,50000,7,0,0,0,2,11,15,3,0,18,0,10,1990,96.13,96.13,96.13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,17,50000,7,1500,37.65,0,3,11,15,3,0,3,0,10,1920,51.45,0,100.84,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,15,50000,7,0,0,0,2,11,15,3,0,13,0,18,1900,51.45,0,64.26,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9,7,5,50000,7,0,0,0,3,11,15,3,0,3,0,1,1960,51.45,0,204.1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6,7,2,50000,7,0,0,0,2,11,15,3,0,8,0,1,1960,51.45,0,202.18,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9,7,6,50000,7,0,0,0,2,11,15,3,0,8,0,9,1980,129.8,129.8,129.8,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12,7,1,50000,7,0,0,14.86,4,11,15,3,0,3,0,10,1900,51.45,0,374.09,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7,7,17,50000,7,0,0,0,3,11,15,3,0,3,0,10,1946,242.62,0,242.62,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9,7,12,50000,7,0,0,0,3,11,15,3,0,8,0,1,1980,51.45,0,226.12,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,18,50000,7,0,0,0,4,11,15,3,0,8,0,19,1920,51.45,0,117.97,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10,7,4,50000,7,0,0,0,2,11,15,3,0,8,0,1,1960,214.87,0,214.87,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3,7,7,50000,7,0,0,0,3,11,15,3,0,8,0,10,1960,51.45,0,174.71,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,2,50000,7,0,0,0,2,11,15,3,0,12,0,9,1946,51.45,0,55.51,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,50000,7,0,0,0,3,11,15,3,0,12,0,19,1960,51.45,0,54.75,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,15,50000,7,0,0,0,2,11,15,3,0,12,0,7,1960,51.45,0,56.03,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9,7,2,50000,7,0,0,14.86,3,11,15,3,0,8,0,10,1900,188.82,188.82,188.82,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,12,50000,5,900,48.85,51.49,4,11,15,3,0,12,0,19,1900,435.03,435.03,435.03,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,17,50000,7,0,0,0,1,11,15,3,0,8,0,32,1960,69.1,69.1,69.1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7,7,50000,7,0,0,0,2,11,15,3,0,3,0,2,1980,51.45,0,162.65,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,6,50000,7,0,0,16.07,2,11,15,3,0,8,0,25,1870,51.45,0,77.55,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12,7,17,50000,7,0,0,0,3,11,15,3,0,8,0,10,1920,213.46,0,213.46,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4,7,5,50000,7,0,0,0,4,11,15,3,0,8,0,1,1960,221.05,221.05,221.05,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,7,0,50000,7,0,0,0,3,11,15,3,0,8,0,10,1946,182.62,182.62,182.62,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,7,0,50000,7,0,0,0,5,11,15,3,0,8,0,2,1960,344.99,344.99,344.99,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15,7,5,50000,7,0,0,14.86,3,11,15,3,0,8,0,1,1980,240.32,240.32,240.32,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17,7,2,50000,7,0,0,0,3,11,15,3,0,8,0,1,1960,51.45,0,294.41,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,7,0,50000,7,0,0,0,2,11,15,3,0,8,0,10,1980,51.45,0,109.12,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12,7,5,50000,7,0,0,0,3,11,15,3,0,8,0,9,1980,160.99,160.99,160.99,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,37,50000,7,0,0,0,3,11,15,3,0,17,0,10,1946,51.45,0,74.65,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,50000,7,0,0,16.07,2,11,15,3,0,8,0,48,1960,76.28,0,76.28,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,13,50000,7,0,0,0,2,11,15,3,0,12,0,2,1980,51.45,0,93.19,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7,4,11,50000,7,0,0,0,3,11,15,3,0,8,0,10,1960,51.45,0,163.51,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
32,4,37,50000,7,600,29.84,0,3,11,15,3,0,3,0,10,1920,51.45,0,229.18,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,23,50000,7,0,0,0,2,11,15,3,0,18,0,18,1900,51.45,0,83.86,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
24,7,19,50000,7,0,0,0,2,11,15,3,0,8,0,4,1920,51.45,0,321.44,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10,5,16,50000,7,0,0,0,3,11,15,3,0,8,0,10,1946,174.62,174.62,174.62,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5,7,3,50000,7,0,0,0,2,11,15,3,0,8,0,9,1960,51.45,0,145.65,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15,7,21,50000,7,650,7.27,0,2,11,15,3,0,8,0,9,1960,183.19,183.19,183.19,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,7,11,50000,7,0,0,15.86,3,11,15,3,0,8,0,10,1920,51.45,0,171.49,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4,7,10,50000,7,0,0,19.82,3,11,15,3,0,8,0,1,1946,51.45,0,253.27,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,7,2,50000,7,0,0,0,3,11,15,3,0,3,0,10,1946,121.9,121.9,121.9,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,7,5,0,0,0,0,0,2,11,15,3,0,8,0,1,1946,51.45,0,112.21,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,7,3,50000,7,0,0,0,3,11,15,3,0,8,0,19,1946,51.45,0,173.72,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,7,4,50000,7,0,0,0,3,11,15,3,0,8,0,10,1960,149.63,149.63,149.63,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,2,50000,4,0,0,0,1,11,15,3,0,18,0,32,1960,51.45,0,67.11,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,26,50000,7,0,0,29.47,1,11,15,3,0,12,0,9,1990,143.06,0,143.06,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4,6,2,50000,6,0,0,0,4,11,15,3,0,8,0,2,1960,206.53,0,206.53,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3,7,1,50000,7,0,0,0,3,11,15,3,0,3,0,2,1960,51.45,0,342.86,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15,7,15,50000,7,0,0,27.26,3,11,15,3,0,8,0,10,1960,51.45,0,262.13,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,7,0,50000,7,0,0,0,2,11,15,3,0,8,0,10,1980,140.98,0,140.98,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14,4,15,50000,4,0,0,0,3,11,15,3,0,8,0,10,1920,51.45,0,218.71,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,7,21,50000,7,500,5.6,0,3,11,15,3,0,8,0,10,1946,171.5,171.5,171.5,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,50000,7,3000,21.23,0,4,11,15,3,0,8,0,2,1980,94.11,0,94.11,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,7,0,50000,7,0,0,0,3,11,15,3,0,8,0,10,1920,209.15,0,209.15,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,7,5,50000,7,0,0,0,2,11,15,3,0,8,0,10,1946,171,171,171,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
14,7,19,50000,7,0,0,0,3,11,15,3,0,8,0,10,1920,51.45,0,209.5,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
